character,character_picture,build_type,description_build,relic_set,picture_relic,planar_set,picture_planar,lightcone,picture_lightcone,team_recommendation,picture_team_recommendation,comment,element,picture_element,path,picture_path,rarity,,Picture Link  Element ,ele,,,,Picture link Character,
Hyacine,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7d/Character_Hyacine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250521031729,"AoE Healer, Sub DPS, True Damage Booster ","Body Outgoing Heal, Boots Speed, Ring HP, Rope Energy",Warrior Goddess of Sun and Thunder,https://static.wikia.nocookie.net/houkai-star-rail/images/4/4b/Item_Warrior_Goddess_of_Sun_and_Thunder.png/revision/latest?cb=20250521021300,Giant Tree of Rapt Brooding,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e3/Item_Giant_Tree_of_Rapt_Brooding.png/revision/latest?cb=20250226072651,Long May Rainbows Adorn the Sky,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c9/Light_Cone_Long_May_Rainbows_Adorn_the_Sky.png/revision/latest?cb=20250521031952,Castorice; Tribbie; Chipher; Hyacine,,aaa,Wind,https://static.wikia.nocookie.net/houkai-star-rail/images/e/ec/Type_Wind.png/revision/latest?cb=20220610121015,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Hyacine,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7d/Character_Hyacine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250521031729,"AoE Healer, Sub DPS, True Damage Booster ","Body Outgoing Heal, Boots Speed, Ring HP, Rope Energy",Warrior Goddess of Sun and Thunder,https://static.wikia.nocookie.net/houkai-star-rail/images/4/4b/Item_Warrior_Goddess_of_Sun_and_Thunder.png/revision/latest?cb=20250521021300,Giant Tree of Rapt Brooding,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e3/Item_Giant_Tree_of_Rapt_Brooding.png/revision/latest?cb=20250226072651,Long May Rainbows Adorn the Sky,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c9/Light_Cone_Long_May_Rainbows_Adorn_the_Sky.png/revision/latest?cb=20250521031952,Castorice; Tribbie; Chipher; Hyacine,,aaa,Wind,https://static.wikia.nocookie.net/houkai-star-rail/images/e/ec/Type_Wind.png/revision/latest?cb=20220610121015,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Jade,https://static.wikia.nocookie.net/houkai-star-rail/images/6/6d/Character_Jade_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240706170539,FuA DPS,"Body CR CD, Boots Atk or Spd, Ring Q Dmg, Rope Atk",Poet of Mourning Collapse,https://static.wikia.nocookie.net/houkai-star-rail/images/8/8d/Item_Poet_of_Mourning_Collapse.png/revision/latest?cb=20250115231118,Izumo Gensei and Takama Divine Realm (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Yet Hope Is Priceless,https://static.wikia.nocookie.net/houkai-star-rail/images/5/52/Light_Cone_Yet_Hope_Is_Priceless.png/revision/latest?cb=20240607171006,Jade; The Herta; Sunday; Aventurin,,"You can pick up Argenti, Jade, or Rappa so you have more variety to cover weaknesses for PF. Since weakness and buffs change very often its hard to really make a particular team.",Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Jade,https://static.wikia.nocookie.net/houkai-star-rail/images/6/6d/Character_Jade_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240706170539,FuA DPS,"Body CR CD, Boots Atk or Spd, Ring Q Dmg, Rope Atk",Poet of Mourning Collapse,https://static.wikia.nocookie.net/houkai-star-rail/images/8/8d/Item_Poet_of_Mourning_Collapse.png/revision/latest?cb=20250115231118,Izumo Gensei and Takama Divine Realm (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Yet Hope Is Priceless,https://static.wikia.nocookie.net/houkai-star-rail/images/5/52/Light_Cone_Yet_Hope_Is_Priceless.png/revision/latest?cb=20240607171006,Jade; The Herta; Sunday; Aventurin,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Jade,https://static.wikia.nocookie.net/houkai-star-rail/images/6/6d/Character_Jade_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240706170539,FuA DPS,"Body CR CD, Boots Atk or Spd, Ring Q Dmg, Rope Atk",Poet of Mourning Collapse,https://static.wikia.nocookie.net/houkai-star-rail/images/8/8d/Item_Poet_of_Mourning_Collapse.png/revision/latest?cb=20250115231118,Izumo Gensei and Takama Divine Realm,https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Yet Hope Is Priceless,https://static.wikia.nocookie.net/houkai-star-rail/images/5/52/Light_Cone_Yet_Hope_Is_Priceless.png/revision/latest?cb=20240607171006,Jade; The Herta; Sunday; Aventurin,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Jade,https://static.wikia.nocookie.net/houkai-star-rail/images/6/6d/Character_Jade_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240706170539,FuA DPS,"Body CR CD, Boots Atk or Spd, Ring Q Dmg, Rope Atk",Poet of Mourning Collapse,https://static.wikia.nocookie.net/houkai-star-rail/images/8/8d/Item_Poet_of_Mourning_Collapse.png/revision/latest?cb=20250115231118,Izumo Gensei and Takama Divine Realm,https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Yet Hope Is Priceless,https://static.wikia.nocookie.net/houkai-star-rail/images/5/52/Light_Cone_Yet_Hope_Is_Priceless.png/revision/latest?cb=20240607171006,Jade; The Herta; Sunday; Aventurin,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Jade,https://static.wikia.nocookie.net/houkai-star-rail/images/6/6d/Character_Jade_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240706170539,FuA DPS,"Body CR CD, Boots Atk or Spd, Ring Q Dmg, Rope Atk",Poet of Mourning Collapse,https://static.wikia.nocookie.net/houkai-star-rail/images/8/8d/Item_Poet_of_Mourning_Collapse.png/revision/latest?cb=20250115231118,Izumo Gensei and Takama Divine Realm,https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Yet Hope Is Priceless,https://static.wikia.nocookie.net/houkai-star-rail/images/5/52/Light_Cone_Yet_Hope_Is_Priceless.png/revision/latest?cb=20240607171006,Jade; The Herta; Sunday; Aventurin,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Jade,https://static.wikia.nocookie.net/houkai-star-rail/images/6/6d/Character_Jade_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240706170539,FuA DPS,"Body CR CD, Boots Atk or Spd, Ring Q Dmg, Rope Atk",Poet of Mourning Collapse,https://static.wikia.nocookie.net/houkai-star-rail/images/8/8d/Item_Poet_of_Mourning_Collapse.png/revision/latest?cb=20250115231118,Izumo Gensei and Takama Divine Realm,https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Yet Hope Is Priceless,https://static.wikia.nocookie.net/houkai-star-rail/images/5/52/Light_Cone_Yet_Hope_Is_Priceless.png/revision/latest?cb=20240607171006,Jade; The Herta; Sunday; Aventurin,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Jade,https://static.wikia.nocookie.net/houkai-star-rail/images/6/6d/Character_Jade_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240706170539,FuA DPS,"Body CR CD, Boots Atk or Spd, Ring Q Dmg, Rope Atk",Poet of Mourning Collapse,https://static.wikia.nocookie.net/houkai-star-rail/images/8/8d/Item_Poet_of_Mourning_Collapse.png/revision/latest?cb=20250115231118,Izumo Gensei and Takama Divine Realm,https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Yet Hope Is Priceless,https://static.wikia.nocookie.net/houkai-star-rail/images/5/52/Light_Cone_Yet_Hope_Is_Priceless.png/revision/latest?cb=20240607171006,Jade; The Herta; Sunday; Aventurin,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Jade,https://static.wikia.nocookie.net/houkai-star-rail/images/6/6d/Character_Jade_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240706170539,FuA DPS,"Body CR CD, Boots Atk or Spd, Ring Q Dmg, Rope Atk",Poet of Mourning Collapse,https://static.wikia.nocookie.net/houkai-star-rail/images/8/8d/Item_Poet_of_Mourning_Collapse.png/revision/latest?cb=20250115231118,Izumo Gensei and Takama Divine Realm,https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Yet Hope Is Priceless,https://static.wikia.nocookie.net/houkai-star-rail/images/5/52/Light_Cone_Yet_Hope_Is_Priceless.png/revision/latest?cb=20240607171006,Jade; The Herta; Sunday; Aventurin,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Jade,https://static.wikia.nocookie.net/houkai-star-rail/images/6/6d/Character_Jade_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240706170539,FuA DPS,"Body CR CD, Boots Atk or Spd, Ring Q Dmg, Rope Atk",Poet of Mourning Collapse,https://static.wikia.nocookie.net/houkai-star-rail/images/8/8d/Item_Poet_of_Mourning_Collapse.png/revision/latest?cb=20250115231118,Izumo Gensei and Takama Divine Realm,https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Yet Hope Is Priceless,https://static.wikia.nocookie.net/houkai-star-rail/images/5/52/Light_Cone_Yet_Hope_Is_Priceless.png/revision/latest?cb=20240607171006,Jade; The Herta; Sunday; Aventurin,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Jade,https://static.wikia.nocookie.net/houkai-star-rail/images/6/6d/Character_Jade_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240706170539,FuA DPS,"Body CR CD, Boots Atk or Spd, Ring Q Dmg, Rope Atk",Poet of Mourning Collapse,https://static.wikia.nocookie.net/houkai-star-rail/images/8/8d/Item_Poet_of_Mourning_Collapse.png/revision/latest?cb=20250115231118,Izumo Gensei and Takama Divine Realm,https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Yet Hope Is Priceless,https://static.wikia.nocookie.net/houkai-star-rail/images/5/52/Light_Cone_Yet_Hope_Is_Priceless.png/revision/latest?cb=20240607171006,Jade; The Herta; Sunday; Aventurin,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Jiaoqiu,https://static.wikia.nocookie.net/houkai-star-rail/images/b/be/Character_Jiaoqiu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240911023034,"DoT Sub DPS, Debuffer","Body HER, Boots Speed, Ring Fire Damage or Atk, Rope Energy",Prisoner in Deep Confinement,https://static.wikia.nocookie.net/houkai-star-rail/images/b/b3/Item_Prisoner_in_Deep_Confinement.png/revision/latest?cb=20231115045305,Firmament Frontline: Glamoth,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f7/Item_Firmament_Frontline_Glamoth.png/revision/latest?cb=20231115045308,Those Many Springs,https://static.wikia.nocookie.net/houkai-star-rail/images/4/40/Light_Cone_Those_Many_Springs.png/revision/latest?cb=20240821090652,Jiaoqiu; Acheron; Robin; Fu Huohuo,,He pair well with Acheron,Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Nihility,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,5,,,,,,,,
Jiaoqiu,https://static.wikia.nocookie.net/houkai-star-rail/images/b/be/Character_Jiaoqiu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240911023034,"DoT Sub DPS, Debuffer","Body HER, Boots Speed, Ring Fire Damage or Atk, Rope Energy",Prisoner in Deep Confinement,https://static.wikia.nocookie.net/houkai-star-rail/images/b/b3/Item_Prisoner_in_Deep_Confinement.png/revision/latest?cb=20231115045305,Firmament Frontline: Glamoth,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f7/Item_Firmament_Frontline_Glamoth.png/revision/latest?cb=20231115045308,Those Many Springs,https://static.wikia.nocookie.net/houkai-star-rail/images/4/40/Light_Cone_Those_Many_Springs.png/revision/latest?cb=20240821090652,Jiaoqiu; Acheron; Robin; Fu Huohuo,,"Acheron, Jiaoqiu, Robin, Huohuo
These 3 teams work for MoC or AS.",Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Nihility,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,5,,,,,,,,
Jiaoqiu,https://static.wikia.nocookie.net/houkai-star-rail/images/b/be/Character_Jiaoqiu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240911023034,"DoT Sub DPS, Debuffer","Body HER, Boots Speed, Ring Fire Damage or Atk, Rope Energy",Prisoner in Deep Confinement,https://static.wikia.nocookie.net/houkai-star-rail/images/b/b3/Item_Prisoner_in_Deep_Confinement.png/revision/latest?cb=20231115045305,Firmament Frontline: Glamoth,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f7/Item_Firmament_Frontline_Glamoth.png/revision/latest?cb=20231115045308,Those Many Springs,https://static.wikia.nocookie.net/houkai-star-rail/images/4/40/Light_Cone_Those_Many_Springs.png/revision/latest?cb=20240821090652,Jiaoqiu; Acheron; Robin; Fu Huohuo,,"Jiaoqiu: get that last SPD trace on him. Body is correct but you need it to roll into SPD. Orb is better off as Fire DMG but dont worry much about it, ER rope is most definitely needed. Relic and planar sets are goods Try to superimpose that LC if you have more. Ending stats: 145-160 SPD, 140% EHR.",Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Nihility,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,5,,,,,,,,
Jiaoqiu,https://static.wikia.nocookie.net/houkai-star-rail/images/b/be/Character_Jiaoqiu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240911023034,"DoT Sub DPS, Debuffer","Body HER, Boots Speed, Ring Fire Damage or Atk, Rope Energy",Prisoner in Deep Confinement,https://static.wikia.nocookie.net/houkai-star-rail/images/b/b3/Item_Prisoner_in_Deep_Confinement.png/revision/latest?cb=20231115045305,Firmament Frontline: Glamoth,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f7/Item_Firmament_Frontline_Glamoth.png/revision/latest?cb=20231115045308,Those Many Springs,https://static.wikia.nocookie.net/houkai-star-rail/images/4/40/Light_Cone_Those_Many_Springs.png/revision/latest?cb=20240821090652,Jiaoqiu; Acheron; Robin; Fu Huohuo,,"For Jiaoqiu always go with EHR body because he has a high EHR requirement, you cant get SPD as a main stat on the body but as a substat yes.  
You cant get identical main and sub stats btw and only certain main stats are available for each piece. ",Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Nihility,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,5,,,,,,,,
Jiaoqiu,https://static.wikia.nocookie.net/houkai-star-rail/images/b/be/Character_Jiaoqiu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240911023034,"DoT Sub DPS, Debuffer","Body HER, Boots Speed, Ring Fire Damage or Atk, Rope Energy",Prisoner in Deep Confinement,https://static.wikia.nocookie.net/houkai-star-rail/images/b/b3/Item_Prisoner_in_Deep_Confinement.png/revision/latest?cb=20231115045305,Firmament Frontline: Glamoth,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f7/Item_Firmament_Frontline_Glamoth.png/revision/latest?cb=20231115045308,Resolution Shines As Pearls of Sweat,https://static.wikia.nocookie.net/houkai-star-rail/images/4/40/Light_Cone_Those_Many_Springs.png/revision/latest?cb=20240821090652,Jiaoqiu; Acheron; Robin; Fu Huohuo,,Resolution Shines As Pearls of Sweat is his alt use,Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Nihility,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,5,,,,,,,,
